92;1;Wed Jul 18 01:46:37 2018;332;01:46;52263;TRUE;2018-07-18T04:46:03Z;-23.6278815;-46.606098
93;1;Wed Jul 18 01:47:06 2018;332;01:47;52263;TRUE;2018-07-18T04:46:48Z;-23.6278815;-46.606098
94;1;Wed Jul 18 01:47:37 2018;332;01:47;52263;TRUE;2018-07-18T04:47:33Z;-23.6278815;-46.606098
95;1;Wed Jul 18 01:48:06 2018;332;01:48;52263;TRUE;2018-07-18T04:47:33Z;-23.6278815;-46.606098
96;1;Wed Jul 18 01:48:37 2018;332;01:48;52263;TRUE;2018-07-18T04:48:18Z;-23.6278815;-46.606098
97;1;Wed Jul 18 01:49:06 2018;332;01:49;52263;TRUE;2018-07-18T04:49:03Z;-23.6278815;-46.606098
98;1;Wed Jul 18 01:49:36 2018;332;01:49;52263;TRUE;2018-07-18T04:49:03Z;-23.6278815;-46.606098
99;1;Wed Jul 18 01:50:06 2018;332;01:50;52263;TRUE;2018-07-18T04:49:48Z;-23.6278815;-46.606098
100;1;Wed Jul 18 01:50:36 2018;332;01:50;52263;TRUE;2018-07-18T04:50:33Z;-23.6278815;-46.606098
101;1;Wed Jul 18 01:51:06 2018;332;01:51;52263;TRUE;2018-07-18T04:50:33Z;-23.6278815;-46.606098
102;1;Wed Jul 18 01:51:36 2018;332;01:51;52263;TRUE;2018-07-18T04:51:18Z;-23.6278815;-46.606098
103;1;Wed Jul 18 01:52:06 2018;332;01:52;52263;TRUE;2018-07-18T04:52:03Z;-23.6278815;-46.606098
104;1;Wed Jul 18 01:52:36 2018;332;01:52;52263;TRUE;2018-07-18T04:52:03Z;-23.6278815;-46.606098
105;1;Wed Jul 18 01:53:06 2018;332;01:53;52263;TRUE;2018-07-18T04:52:48Z;-23.6278815;-46.606098
106;1;Wed Jul 18 01:53:36 2018;332;01:53;52263;TRUE;2018-07-18T04:53:33Z;-23.6278815;-46.606098
107;1;Wed Jul 18 01:54:06 2018;332;01:54;52263;TRUE;2018-07-18T04:53:33Z;-23.6278815;-46.606098
108;1;Wed Jul 18 01:54:36 2018;332;01:54;52263;TRUE;2018-07-18T04:54:18Z;-23.6278815;-46.606098
109;1;Wed Jul 18 01:55:06 2018;332;01:55;52263;TRUE;2018-07-18T04:55:03Z;-23.6278815;-46.606098
110;1;Wed Jul 18 01:55:36 2018;332;01:55;52263;TRUE;2018-07-18T04:55:03Z;-23.6278815;-46.606098
111;1;Wed Jul 18 01:56:07 2018;332;01:56;52263;TRUE;2018-07-18T04:55:48Z;-23.6278815;-46.606098
112;1;Wed Jul 18 01:56:36 2018;332;01:56;52263;TRUE;2018-07-18T04:56:33Z;-23.6278815;-46.606098
113;1;Wed Jul 18 01:57:06 2018;332;01:57;52263;TRUE;2018-07-18T04:56:33Z;-23.6278815;-46.606098
114;1;Wed Jul 18 01:57:36 2018;332;01:57;52263;TRUE;2018-07-18T04:57:18Z;-23.6278815;-46.606098
115;1;Wed Jul 18 01:58:07 2018;332;01:58;52263;TRUE;2018-07-18T04:58:03Z;-23.6278815;-46.606098
116;1;Wed Jul 18 01:58:36 2018;332;01:58;52263;TRUE;2018-07-18T04:58:03Z;-23.6278815;-46.606098
117;1;Wed Jul 18 01:59:06 2018;332;01:59;52263;TRUE;2018-07-18T04:58:48Z;-23.6278815;-46.606098
118;1;Wed Jul 18 01:59:36 2018;332;01:59;52263;TRUE;2018-07-18T04:59:33Z;-23.6278815;-46.606098
119;1;Wed Jul 18 02:00:06 2018;332;02:00;52263;TRUE;2018-07-18T04:59:33Z;-23.6278815;-46.606098
120;1;Wed Jul 18 02:00:36 2018;332;02:00;52263;TRUE;2018-07-18T05:00:18Z;-23.6278815;-46.606098
121;1;Wed Jul 18 02:01:07 2018;332;02:01;52263;TRUE;2018-07-18T05:01:03Z;-23.6278815;-46.606098
122;1;Wed Jul 18 02:01:37 2018;332;02:01;52263;TRUE;2018-07-18T05:01:03Z;-23.6278815;-46.606098
123;1;Wed Jul 18 02:02:06 2018;332;02:02;52263;TRUE;2018-07-18T05:01:48Z;-23.6278815;-46.606098
124;1;Wed Jul 18 02:02:36 2018;332;02:02;52263;TRUE;2018-07-18T05:02:33Z;-23.6278815;-46.606098
125;1;Wed Jul 18 02:03:06 2018;332;02:03;52263;TRUE;2018-07-18T05:02:33Z;-23.6278815;-46.606098
126;1;Wed Jul 18 02:03:36 2018;332;02:03;52263;TRUE;2018-07-18T05:03:18Z;-23.6278815;-46.606098
127;1;Wed Jul 18 02:04:06 2018;332;02:04;52263;TRUE;2018-07-18T05:04:03Z;-23.6278815;-46.606098
128;1;Wed Jul 18 02:04:36 2018;332;02:04;52263;TRUE;2018-07-18T05:04:03Z;-23.6278815;-46.606098
129;1;Wed Jul 18 02:05:06 2018;332;02:05;52263;TRUE;2018-07-18T05:04:48Z;-23.6278815;-46.606098
130;1;Wed Jul 18 02:05:36 2018;332;02:05;52263;TRUE;2018-07-18T05:05:33Z;-23.6278815;-46.606098
131;1;Wed Jul 18 02:06:06 2018;332;02:06;52263;TRUE;2018-07-18T05:05:33Z;-23.6278815;-46.606098
132;1;Wed Jul 18 02:06:37 2018;332;02:06;52263;TRUE;2018-07-18T05:06:18Z;-23.6278815;-46.606098
133;1;Wed Jul 18 02:07:06 2018;332;02:07;52263;TRUE;2018-07-18T05:07:03Z;-23.6278815;-46.606098
134;1;Wed Jul 18 02:07:36 2018;332;02:07;52263;TRUE;2018-07-18T05:07:03Z;-23.6278815;-46.606098
135;1;Wed Jul 18 02:08:07 2018;332;02:08;52263;TRUE;2018-07-18T05:07:48Z;-23.6278815;-46.606098
